pradeepkumar@CyberDefender kremlin_propaganda % export HOMEBREW_NO_ENV_HINTS=1
pradeepkumar@CyberDefender kremlin_propaganda % ./discover_pravda_subs.sh
imgnewtabl.pravda.com.ua (FQDN) --> a_record --> 104.22.28.160 (IPAddress)
imgnewtabl.pravda.com.ua (FQDN) --> a_record --> 104.22.29.160 (IPAddress)
imgnewtabl.pravda.com.ua (FQDN) --> a_record --> 188.114.98.228 (IPAddress)
imgnewtabl.pravda.com.ua (FQDN) --> a_record --> 188.114.99.228 (IPAddress)
imgnewtabl.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::ac43:f0f (IPAddress)
imgnewtabl.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1da0 (IPAddress)
imgnewtabl.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1ca0 (IPAddress)
imglife.pravda.com.ua (FQDN) --> a_record --> 104.22.28.160 (IPAddress)
imglife.pravda.com.ua (FQDN) --> a_record --> 104.22.29.160 (IPAddress)
imglife.pravda.com.ua (FQDN) --> a_record --> 172.67.15.15 (IPAddress)
imglife.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1da0 (IPAddress)
imglife.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1ca0 (IPAddress)
imglife.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::ac43:f0f (IPAddress)
blogs.pravda.com.ua (FQDN) --> a_record --> 130.211.6.100 (IPAddress)
img.pravda.com.ua (FQDN) --> a_record --> 104.22.29.160 (IPAddress)
img.pravda.com.ua (FQDN) --> a_record --> 104.22.28.160 (IPAddress)
img.pravda.com.ua (FQDN) --> a_record --> 172.67.15.15 (IPAddress)
img.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1da0 (IPAddress)
img.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1ca0 (IPAddress)
img.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::ac43:f0f (IPAddress)
80.79.16.0/20 (Netblock) --> contains --> 80.79.16.73 (IPAddress)
193.178.144.0/22 (Netblock) --> contains --> 193.178.147.155 (IPAddress)
193.178.144.0/22 (Netblock) --> contains --> 193.178.147.250 (IPAddress)
192.178.0.0/15 (Netblock) --> contains --> 192.178.212.27 (IPAddress)
178.20.152.0/22 (Netblock) --> contains --> 178.20.154.234 (IPAddress)
130.211.0.0/17 (Netblock) --> contains --> 130.211.6.100 (IPAddress)
24971 (ASN) --> managed_by --> MASTER-AS Czech Republic / www.master.cz (RIROrganization)
24971 (ASN) --> announces --> 80.79.16.0/20 (Netblock)
15169 (ASN) --> managed_by --> GOOGLE - Google LLC (RIROrganization)
15169 (ASN) --> announces --> 192.178.0.0/15 (Netblock)
15169 (ASN) --> announces --> 107.178.192.0/18 (Netblock)
15169 (ASN) --> announces --> 130.211.0.0/17 (Netblock)
42331 (ASN) --> managed_by --> FREEHOST (RIROrganization)
42331 (ASN) --> announces --> 178.20.152.0/22 (Netblock)
pravda.com.ua (FQDN) --> node --> mail.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> burumba.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> vyboryrada2014.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> counter.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> unum.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> adnet.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> president2010.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> kiev.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> life.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> forum-archive.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> master.pravda.com.ua (FQDN)
aspmx.l.google.com (FQDN) --> aaaa_record --> 2607:f8b0:4023:c03::1a (IPAddress)
aspmx.l.google.com (FQDN) --> a_record --> 142.250.141.27 (IPAddress)
aspmx2.googlemail.com (FQDN) --> a_record --> 192.178.156.26 (IPAddress)
aspmx2.googlemail.com (FQDN) --> aaaa_record --> 2404:6800:4008:c01::1b (IPAddress)
aspmx3.googlemail.com (FQDN) --> a_record --> 192.178.212.27 (IPAddress)
aspmx4.googlemail.com (FQDN) --> a_record --> 192.178.162.26 (IPAddress)
aspmx4.googlemail.com (FQDN) --> aaaa_record --> 2607:f8b0:4024:c0b::1b (IPAddress)
mail.pravda.com.ua (FQDN) --> cname_record --> ghs.google.com (FQDN)
ghs.google.com (FQDN) --> a_record --> 74.125.131.121 (IPAddress)
ghs.google.com (FQDN) --> aaaa_record --> 2607:f8b0:4005:813::2013 (IPAddress)
burumba.pravda.com.ua (FQDN) --> a_record --> 193.178.147.155 (IPAddress)
vyboryrada2014.pravda.com.ua (FQDN) --> a_record --> 193.178.147.250 (IPAddress)
counter.pravda.com.ua (FQDN) --> a_record --> 141.95.65.82 (IPAddress)
unum.pravda.com.ua (FQDN) --> a_record --> 193.178.146.33 (IPAddress)
adnet.pravda.com.ua (FQDN) --> a_record --> 172.67.15.15 (IPAddress)
adnet.pravda.com.ua (FQDN) --> a_record --> 104.22.28.160 (IPAddress)
adnet.pravda.com.ua (FQDN) --> a_record --> 104.22.29.160 (IPAddress)
adnet.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1da0 (IPAddress)
adnet.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::ac43:f0f (IPAddress)
adnet.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1ca0 (IPAddress)
adnet.pravda.com.ua (FQDN) --> a_record --> 188.114.99.228 (IPAddress)
adnet.pravda.com.ua (FQDN) --> a_record --> 188.114.98.228 (IPAddress)
president2010.pravda.com.ua (FQDN) --> a_record --> 193.178.147.250 (IPAddress)
life.pravda.com.ua (FQDN) --> a_record --> 172.67.15.15 (IPAddress)
life.pravda.com.ua (FQDN) --> a_record --> 104.22.28.160 (IPAddress)
life.pravda.com.ua (FQDN) --> a_record --> 104.22.29.160 (IPAddress)
life.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1da0 (IPAddress)
life.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::ac43:f0f (IPAddress)
life.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1ca0 (IPAddress)
forum-archive.pravda.com.ua (FQDN) --> a_record --> 193.178.147.155 (IPAddress)
master.pravda.com.ua (FQDN) --> a_record --> 34.141.92.146 (IPAddress)
193.178.144.0/22 (Netblock) --> contains --> 193.178.146.33 (IPAddress)
192.178.0.0/15 (Netblock) --> contains --> 192.178.162.26 (IPAddress)
192.178.0.0/15 (Netblock) --> contains --> 192.178.156.26 (IPAddress)
141.94.0.0/15 (Netblock) --> contains --> 141.95.65.82 (IPAddress)
2606:4700:10::/44 (Netblock) --> contains --> 2606:4700:10::ac43:f0f (IPAddress)
2606:4700:10::/44 (Netblock) --> contains --> 2606:4700:10::6816:1da0 (IPAddress)
2606:4700:10::/44 (Netblock) --> contains --> 2606:4700:10::6816:1ca0 (IPAddress)
34.141.80.0/20 (Netblock) --> contains --> 34.141.92.146 (IPAddress)
13335 (ASN) --> announces --> 2606:4700:10::/44 (Netblock)
13335 (ASN) --> announces --> 2803:f800:50::/45 (Netblock)
13335 (ASN) --> announces --> 2a06:98c1:50::/46 (Netblock)
396982 (ASN) --> managed_by --> GOOGLE-CLOUD-PLATFORM, US (RIROrganization)
396982 (ASN) --> announces --> 34.141.80.0/20 (Netblock)
16276 (ASN) --> managed_by --> OVH (RIROrganization)
16276 (ASN) --> announces --> 141.94.0.0/15 (Netblock)
pravda.com.ua (FQDN) --> node --> umba.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> bigbang.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> commento.pravda.com.ua (FQDN)
aspmx3.googlemail.com (FQDN) --> a_record --> 192.178.212.26 (IPAddress)
aspmx3.googlemail.com (FQDN) --> aaaa_record --> 2607:f8b0:4001:c74::1a (IPAddress)
aspmx5.googlemail.com (FQDN) --> a_record --> 142.250.96.27 (IPAddress)
aspmx5.googlemail.com (FQDN) --> aaaa_record --> 2a00:1450:4013:c1c::1a (IPAddress)
umba.pravda.com.ua (FQDN) --> a_record --> 193.178.147.250 (IPAddress)
bigbang.pravda.com.ua (FQDN) --> a_record --> 193.178.147.72 (IPAddress)
commento.pravda.com.ua (FQDN) --> a_record --> 172.67.15.15 (IPAddress)
commento.pravda.com.ua (FQDN) --> a_record --> 104.22.28.160 (IPAddress)
commento.pravda.com.ua (FQDN) --> a_record --> 104.22.29.160 (IPAddress)
commento.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::ac43:f0f (IPAddress)
commento.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1da0 (IPAddress)
commento.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1ca0 (IPAddress)
193.178.144.0/22 (Netblock) --> contains --> 193.178.147.72 (IPAddress)
192.178.0.0/15 (Netblock) --> contains --> 192.178.212.26 (IPAddress)
pravda.com.ua (FQDN) --> node --> kandydat2014.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> club.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> kyiv.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> bimba.pravda.com.ua (FQDN)
kandydat2014.pravda.com.ua (FQDN) --> a_record --> 193.178.147.113 (IPAddress)
club.pravda.com.ua (FQDN) --> a_record --> 172.67.15.15 (IPAddress)
club.pravda.com.ua (FQDN) --> a_record --> 104.22.29.160 (IPAddress)
club.pravda.com.ua (FQDN) --> a_record --> 104.22.28.160 (IPAddress)
club.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1ca0 (IPAddress)
club.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1da0 (IPAddress)
club.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::ac43:f0f (IPAddress)
kyiv.pravda.com.ua (FQDN) --> a_record --> 172.67.15.15 (IPAddress)
kyiv.pravda.com.ua (FQDN) --> a_record --> 104.22.29.160 (IPAddress)
kyiv.pravda.com.ua (FQDN) --> a_record --> 104.22.28.160 (IPAddress)
kyiv.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::ac43:f0f (IPAddress)
kyiv.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1ca0 (IPAddress)
kyiv.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1da0 (IPAddress)
bimba.pravda.com.ua (FQDN) --> a_record --> 144.76.166.212 (IPAddress)
karamba.pravda.com.ua (FQDN) --> a_record --> 193.178.147.110 (IPAddress)
193.178.144.0/22 (Netblock) --> contains --> 193.178.147.110 (IPAddress)
104.22.16.0/20 (Netblock) --> contains --> 104.22.29.160 (IPAddress)
104.22.16.0/20 (Netblock) --> contains --> 104.22.28.160 (IPAddress)
2607:f8b0::/32 (Netblock) --> contains --> 2607:f8b0:4024:c0b::1b (IPAddress)
2607:f8b0::/32 (Netblock) --> contains --> 2607:f8b0:4023:c03::1a (IPAddress)
2607:f8b0::/32 (Netblock) --> contains --> 2607:f8b0:4001:c74::1a (IPAddress)
2607:f8b0::/32 (Netblock) --> contains --> 2607:f8b0:4005:813::2013 (IPAddress)
142.250.96.0/24 (Netblock) --> contains --> 142.250.96.27 (IPAddress)
144.76.0.0/16 (Netblock) --> contains --> 144.76.166.212 (IPAddress)
2606:4700:50::/44 (Netblock) --> contains --> 2606:4700:58::adf5:3b91 (IPAddress)
142.250.141.0/24 (Netblock) --> contains --> 142.250.141.27 (IPAddress)
2a00:1450:4013::/48 (Netblock) --> contains --> 2a00:1450:4013:c1c::1a (IPAddress)
2404:6800:4008::/48 (Netblock) --> contains --> 2404:6800:4008:c01::1b (IPAddress)
74.125.131.0/24 (Netblock) --> contains --> 74.125.131.121 (IPAddress)
2a00:1450:400b::/48 (Netblock) --> contains --> 2a00:1450:400b:c02::1a (IPAddress)
13335 (ASN) --> announces --> 104.22.16.0/20 (Netblock)
